scorer,,,Gerald,Gerald,Gerald,Gerald,Gerald,Gerald,Gerald,Gerald,Gerald,Gerald,Gerald,Gerald
labeled-data,dog2,boson1687361493_887643569.png,269.70198360392794,198.18530303342567,296.9499506719988,197.24571796211288,281.9165895309942,216.9770044596814,286.61451488755813,231.07078052937325,318.5604073121929,200.06447317605125,249.03111203504665,203.82281346130242
labeled-data,dog2,boson1687361493_918608277.png,270.64156867524076,197.24571796211288,296.9499506719988,196.30613289080011,281.9165895309942,216.03741938836865,286.61451488755813,231.07078052937325,316.68123716956734,200.06447317605125,250.91028217767217,205.70198360392797
labeled-data,dog2,boson1687361493_952060531.png,270.64156867524076,198.18530303342567,297.88953574331157,199.12488810473846,282.85617460230696,216.9770044596814,285.67492981624537,232.94995067199878,316.68123716956734,202.88322838998963,251.849867248985,204.7623985326152
labeled-data,dog2,boson1687361499_459598836.png,269.70198360392794,196.30613289080011,298.8291208146244,194.42696274817453,287.55409995887095,210.39990896049193,286.61451488755813,230.13119545806043,317.62082224088016,197.24571796211288,248.09152696373383,199.12488810473846
labeled-data,dog2,boson1687361499_486243169.png,269.70198360392794,194.42696274817453,297.88953574331157,195.36654781948732,290.3728551728093,208.52073881786635,283.7957596736198,230.13119545806043,317.62082224088016,195.36654781948732,248.09152696373383,201.00405824736404
labeled-data,dog2,boson1687446978_764944045.png,,,243.3936016071699,185.97069710635944,203.93102861203283,197.24571796211285,213.3268793251607,215.09783431705583,292.2520253154349,195.36654781948732,,
labeled-data,dog2,boson1687446978_798239198.png,,,242.45401653585714,185.03111203504665,203.93102861203278,195.3665478194873,217.08521961041185,215.09783431705583,290.3728551728093,201.94364331867683,,
labeled-data,dog2,boson1687446978_831776924.png,,,242.45401653585714,183.15194189242106,202.99144354072,193.48737767686168,212.38729425384793,211.3394940318047,296.01036560068604,192.54779260554895,,
labeled-data,dog2,boson1687447058_765868747.png,378.69385187621134,79.7975840480144,462.3169232230495,83.55592433326555,400.30430851640546,116.44140182921313,404.0626488016566,163.42065539485253,535.6045587854469,141.81019875465842,344.86878930895097,124.89766747102823
labeled-data,dog2,boson1687447058_799104399.png,381.51260709014974,81.67675419063998,462.3169232230495,84.49550940457834,399.3647234450927,117.38098690052593,399.3647234450927,167.17899568010367,530.906633428883,122.07891225708985,350.5062997368277,107.98513618739804
labeled-data,dog2,boson1687447058_832297030.png,380.5730220188369,83.55592433326555,459.4981680091111,83.55592433326555,401.2438935877183,119.26015704315151,401.2438935877183,156.84355989566302,523.3899528583806,121.13932718577706,349.56671466551495,116.44140182921313
labeled-data,dog2,boson1687447058_866146382.png,378.69385187621134,81.67675419063998,457.6189978664856,82.61633926195277,400.30430851640546,116.44140182921313,398.4251383737799,159.66231510960137,522.450367787068,110.80389140133641,349.56671466551495,111.7434764726492
